AAPL (APPLE INC),171.51,+0.40,
Jan 28 2018 @ 22:49 ET,Bid,171.39,Ask,171.40,Size,2x2,Vol,39143011,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 Mar 160.00 (AAPL1816C160-4),12.85,-0.57,13.50,13.90,4,337,18 Mar 160.00 (AAPL1816O160-4),2.35,+0.27,2.28,2.40,75,7047,
18 Mar 160.00 (AAPL1816C160-8),20.22,0.0,13.50,14.05,0,337,18 Mar 160.00 (AAPL1816O160-8),2.38,-0.17,2.27,2.40,134,7047,
18 Mar 160.00 (AAPL1816C160-A),13.69,0.0,13.50,13.90,0,337,18 Mar 160.00 (AAPL1816O160-A),2.46,+0.01,2.28,2.43,26,7047,
18 Mar 160.00 (AAPL1816C160-B),14.68,-0.06,13.50,14.05,16,337,18 Mar 160.00 (AAPL1816O160-B),2.49,+0.02,2.25,2.45,13,7047,
18 Mar 160.00 (AAPL1816C160-E),13.64,+0.35,13.50,13.90,10,337,18 Mar 160.00 (AAPL1816O160-E),2.33,-0.09,2.25,2.40,172,7047,
18 Mar 160.00 (AAPL1816C160-I),12.85,-0.75,13.50,13.90,25,337,18 Mar 160.00 (AAPL1816O160-I),2.44,-0.06,2.29,2.41,63,7047,
18 Mar 160.00 (AAPL1816C160-J),15.93,0.0,13.50,14.05,0,337,18 Mar 160.00 (AAPL1816O160-J),2.46,+1.18,2.30,2.40,1,7047,
18 Mar 160.00 (AAPL1816C160-K),0.0,0.0,13.50,15.90,0,337,18 Mar 160.00 (AAPL1816O160-K),0.0,0.0,0.29,2.40,0,7047,
18 Mar 160.00 (AAPL1816C160-O),12.90,-0.75,13.50,13.95,32,337,18 Mar 160.00 (AAPL1816O160-O),2.47,-0.03,2.30,2.40,53,7047,
18 Mar 160.00 (AAPL1816C160-OG),13.30,-0.70,13.50,14.05,1,337,18 Mar 160.00 (AAPL1816O160-OG),2.55,+0.05,2.30,2.45,35,7047,
18 Mar 160.00 (AAPL1816C160-P),13.35,-0.15,13.50,13.90,21,337,18 Mar 160.00 (AAPL1816O160-P),2.46,-0.11,2.29,2.40,26,7047,
18 Mar 160.00 (AAPL1816C160-S),12.95,-0.65,13.50,13.90,2,337,18 Mar 160.00 (AAPL1816O160-S),2.46,+0.21,2.24,2.40,59,7047,
18 Mar 160.00 (AAPL1816C160-X),13.85,+0.25,13.50,13.90,10,337,18 Mar 160.00 (AAPL1816O160-X),2.44,-0.02,2.28,2.40,67,7047,
18 Mar 160.00 (AAPL1816C160-Y),18.10,0.0,13.50,13.90,0,337,18 Mar 160.00 (AAPL1816O160-Y),2.59,0.0,2.25,2.44,0,7047,
18 Mar 165.00 (AAPL1816C165),10.15,+0.07,10.15,10.30,398,873,18 Mar 165.00 (AAPL1816O165),3.82,-0.08,3.75,3.90,770,1867,
18 Mar 165.00 (AAPL1816C165-3),10.08,+0.38,9.90,10.50,2,873,18 Mar 165.00 (AAPL1816O165-3),3.94,-0.11,3.75,3.90,26,1867,
18 Mar 165.00 (AAPL1816C165-4),9.90,-0.18,9.90,10.30,20,873,18 Mar 165.00 (AAPL1816O165-4),4.00,0.0,3.75,3.90,7,1867,
18 Mar 165.00 (AAPL1816C165-8),9.87,-1.01,9.90,10.35,66,873,18 Mar 165.00 (AAPL1816O165-8),3.82,-0.18,3.75,3.90,138,1867,
18 Mar 165.00 (AAPL1816C165-A),9.93,-0.47,9.95,10.30,11,873,18 Mar 165.00 (AAPL1816O165-A),4.10,+0.20,3.75,3.90,8,1867,
18 Mar 165.00 (AAPL1816C165-B),11.00,+1.26,10.10,10.50,16,873,18 Mar 165.00 (AAPL1816O165-B),3.95,-0.14,3.75,4.15,3,1867,
18 Mar 165.00 (AAPL1816C165-E),9.80,-0.26,9.90,10.45,1,873,18 Mar 165.00 (AAPL1816O165-E),3.86,-0.13,3.75,3.90,174,1867,
18 Mar 165.00 (AAPL1816C165-I),10.10,+0.10,10.10,10.30,58,873,18 Mar 165.00 (AAPL1816O165-I),4.00,-0.15,3.70,3.95,94,1867,
18 Mar 165.00 (AAPL1816C165-J),11.65,0.0,9.90,10.55,0,873,18 Mar 165.00 (AAPL1816O165-J),3.20,0.0,3.75,3.90,0,1867,
18 Mar 165.00 (AAPL1816C165-K),0.0,0.0,8.05,12.35,0,873,18 Mar 165.00 (AAPL1816O165-K),2.37,0.0,3.75,5.95,0,1867,
18 Mar 165.00 (AAPL1816C165-O),10.15,+0.25,10.15,10.30,81,873,18 Mar 165.00 (AAPL1816O165-O),3.94,-0.11,3.75,3.90,88,1867,
18 Mar 165.00 (AAPL1816C165-OG),11.00,0.0,9.90,10.55,0,873,18 Mar 165.00 (AAPL1816O165-OG),4.10,+0.75,3.75,4.15,6,1867,
18 Mar 165.00 (AAPL1816C165-P),9.95,-2.25,10.10,10.30,1,873,18 Mar 165.00 (AAPL1816O165-P),3.95,-0.08,3.75,3.90,108,1867,
18 Mar 165.00 (AAPL1816C165-S),10.10,+0.30,10.10,10.30,53,873,18 Mar 165.00 (AAPL1816O165-S),4.00,+0.05,3.70,3.90,22,1867,
18 Mar 165.00 (AAPL1816C165-X),9.50,-0.62,10.05,10.35,72,873,18 Mar 165.00 (AAPL1816O165-X),3.80,-0.10,3.75,3.90,95,1867,
18 Mar 165.00 (AAPL1816C165-Y),9.95,-0.95,9.90,10.50,17,873,18 Mar 165.00 (AAPL1816O165-Y),3.94,-0.10,3.65,3.95,1,1867,
18 Mar 170.00 (AAPL1816C170),7.25,+0.07,7.15,7.30,1128,1538,18 Mar 170.00 (AAPL1816O170),5.94,-0.06,5.80,5.95,1210,4746,
18 Mar 170.00 (AAPL1816C170-3),7.17,+0.12,7.15,7.55,19,1538,18 Mar 170.00 (AAPL1816O170-3),5.97,-0.25,5.80,6.50,32,4746,
18 Mar 170.00 (AAPL1816C170-4),7.09,-0.10,7.15,7.50,36,1538,18 Mar 170.00 (AAPL1816O170-4),5.83,-0.17,5.80,6.20,57,4746,
18 Mar 170.00 (AAPL1816C170-8),7.28,+0.23,7.05,7.55,90,1538,18 Mar 170.00 (AAPL1816O170-8),5.95,-0.16,5.80,6.20,60,4746,
18 Mar 170.00 (AAPL1816C170-A),7.30,+0.17,7.15,7.55,28,1538,18 Mar 170.00 (AAPL1816O170-A),6.04,-0.01,5.80,6.95,7,4746,
18 Mar 170.00 (AAPL1816C170-B),7.08,-0.04,7.15,7.55,65,1538,18 Mar 170.00 (AAPL1816O170-B),6.17,+0.17,5.80,6.20,41,4746,
18 Mar 170.00 (AAPL1816C170-E),7.20,+0.04,7.00,7.50,225,1538,18 Mar 170.00 (AAPL1816O170-E),5.86,-0.22,5.80,6.05,441,4746,
18 Mar 170.00 (AAPL1816C170-I),7.00,0.0,7.15,7.30,81,1538,18 Mar 170.00 (AAPL1816O170-I),5.90,-0.10,5.80,6.05,176,4746,
18 Mar 170.00 (AAPL1816C170-J),0.0,0.0,7.15,7.55,0,1538,18 Mar 170.00 (AAPL1816O170-J),4.75,0.0,5.80,6.20,0,4746,
18 Mar 170.00 (AAPL1816C170-K),7.00,0.0,5.10,9.40,0,1538,18 Mar 170.00 (AAPL1816O170-K),4.60,0.0,5.80,8.05,0,4746,
18 Mar 170.00 (AAPL1816C170-O),7.20,+0.02,7.10,7.40,231,1538,18 Mar 170.00 (AAPL1816O170-O),5.95,-0.05,5.70,5.95,194,4746,
18 Mar 170.00 (AAPL1816C170-OG),7.15,+0.15,7.15,7.55,68,1538,18 Mar 170.00 (AAPL1816O170-OG),6.10,-0.05,5.80,6.20,22,4746,
18 Mar 170.00 (AAPL1816C170-P),7.25,+0.25,7.15,7.40,73,1538,18 Mar 170.00 (AAPL1816O170-P),5.85,-0.31,5.80,6.00,25,4746,
18 Mar 170.00 (AAPL1816C170-S),7.15,-0.05,7.15,7.50,28,1538,18 Mar 170.00 (AAPL1816O170-S),5.90,-0.30,5.80,5.95,64,4746,
18 Mar 170.00 (AAPL1816C170-X),7.24,+0.19,7.15,7.50,164,1538,18 Mar 170.00 (AAPL1816O170-X),5.94,-0.21,5.80,6.95,81,4746,
18 Mar 170.00 (AAPL1816C170-Y),7.13,-0.62,7.00,7.45,20,1538,18 Mar 170.00 (AAPL1816O170-Y),5.99,-0.16,5.65,6.05,10,4746,
18 Mar 175.00 (AAPL1816C175),4.90,+0.01,4.85,5.05,2639,5498,18 Mar 175.00 (AAPL1816O175),8.62,-0.23,8.50,8.65,426,1667,
18 Mar 175.00 (AAPL1816C175-3),4.85,-0.03,4.85,5.05,40,5498,18 Mar 175.00 (AAPL1816O175-3),8.82,+0.39,8.50,8.90,39,1667,
18 Mar 175.00 (AAPL1816C175-4),4.85,+0.05,4.85,5.05,65,5498,18 Mar 175.00 (AAPL1816O175-4),8.80,0.0,8.50,8.80,32,1667,
18 Mar 175.00 (AAPL1816C175-8),4.90,-0.05,4.85,5.05,52,5498,18 Mar 175.00 (AAPL1816O175-8),8.62,-0.33,8.50,8.90,99,1667,
18 Mar 175.00 (AAPL1816C175-A),4.85,+0.05,4.85,5.05,131,5498,18 Mar 175.00 (AAPL1816O175-A),9.01,+3.21,8.45,8.90,5,1667,
18 Mar 175.00 (AAPL1816C175-B),4.85,-0.06,4.85,5.25,135,5498,18 Mar 175.00 (AAPL1816O175-B),8.62,+0.52,8.50,8.90,85,1667,
18 Mar 175.00 (AAPL1816C175-E),4.91,+0.02,4.85,5.05,446,5498,18 Mar 175.00 (AAPL1816O175-E),8.80,-0.15,8.50,8.85,51,1667,
18 Mar 175.00 (AAPL1816C175-I),4.90,+0.15,4.85,5.05,419,5498,18 Mar 175.00 (AAPL1816O175-I),7.55,0.0,8.45,8.70,0,1667,
18 Mar 175.00 (AAPL1816C175-J),4.95,-0.05,4.85,5.05,32,5498,18 Mar 175.00 (AAPL1816O175-J),4.65,0.0,8.50,9.70,0,1667,
18 Mar 175.00 (AAPL1816C175-K),5.05,-0.75,2.79,5.05,10,5498,18 Mar 175.00 (AAPL1816O175-K),6.20,0.0,6.45,10.75,0,1667,
18 Mar 175.00 (AAPL1816C175-O),4.90,+0.05,4.80,5.10,617,5498,18 Mar 175.00 (AAPL1816O175-O),8.85,0.0,8.50,8.65,31,1667,
18 Mar 175.00 (AAPL1816C175-OG),4.90,+0.10,4.85,5.25,57,5498,18 Mar 175.00 (AAPL1816O175-OG),6.95,0.0,8.50,10.75,0,1667,
18 Mar 175.00 (AAPL1816C175-P),4.80,+0.05,4.85,5.05,82,5498,18 Mar 175.00 (AAPL1816O175-P),8.81,+1.31,8.50,8.70,4,1667,
18 Mar 175.00 (AAPL1816C175-S),4.90,+0.10,4.85,5.05,188,5498,18 Mar 175.00 (AAPL1816O175-S),8.70,-0.10,8.50,8.70,35,1667,
18 Mar 175.00 (AAPL1816C175-X),4.92,+0.02,4.85,5.05,341,5498,18 Mar 175.00 (AAPL1816O175-X),8.84,+0.17,8.50,8.75,39,1667,
18 Mar 175.00 (AAPL1816C175-Y),4.80,-0.10,4.70,5.10,24,5498,18 Mar 175.00 (AAPL1816O175-Y),8.83,+1.63,8.45,8.70,6,1667,
18 Mar 180.00 (AAPL1816C180),3.24,+0.02,3.15,3.30,1988,5940,18 Mar 180.00 (AAPL1816O180),11.80,-0.37,11.85,12.00,118,419,
18 Mar 180.00 (AAPL1816C180-3),3.25,-0.05,3.15,3.55,47,5940,18 Mar 180.00 (AAPL1816O180-3),9.84,0.0,11.60,12.25,0,419,
18 Mar 180.00 (AAPL1816C180-4),3.14,+0.04,3.15,3.35,193,5940,18 Mar 180.00 (AAPL1816O180-4),12.55,+0.83,11.75,12.10,8,419,
18 Mar 180.00 (AAPL1816C180-8),3.21,+0.10,3.15,3.55,50,5940,18 Mar 180.00 (AAPL1816O180-8),12.27,+0.85,11.75,12.20,18,419,
18 Mar 180.00 (AAPL1816C180-A),3.30,+0.15,2.98,3.55,68,5940,18 Mar 180.00 (AAPL1816O180-A),9.70,0.0,11.80,12.20,0,419,
18 Mar 180.00 (AAPL1816C180-B),3.21,+0.05,3.15,3.55,92,5940,18 Mar 180.00 (AAPL1816O180-B),11.80,-0.37,11.60,12.25,15,419,
18 Mar 180.00 (AAPL1816C180-E),3.23,+0.01,3.15,3.35,273,5940,18 Mar 180.00 (AAPL1816O180-E),11.93,+0.95,11.60,12.20,35,419,
18 Mar 180.00 (AAPL1816C180-I),3.25,+0.15,3.10,3.40,196,5940,18 Mar 180.00 (AAPL1816O180-I),12.50,+1.75,11.80,12.05,2,419,
18 Mar 180.00 (AAPL1816C180-J),3.20,-0.02,3.15,3.55,29,5940,18 Mar 180.00 (AAPL1816O180-J),0.0,0.0,11.60,12.25,0,419,
18 Mar 180.00 (AAPL1816C180-K),5.15,0.0,3.15,5.35,0,5940,18 Mar 180.00 (AAPL1816O180-K),0.0,0.0,9.75,14.10,0,419,
18 Mar 180.00 (AAPL1816C180-O),3.20,0.0,3.15,3.30,423,5940,18 Mar 180.00 (AAPL1816O180-O),12.50,+1.75,11.85,12.00,20,419,
18 Mar 180.00 (AAPL1816C180-OG),3.15,0.0,3.15,3.55,33,5940,18 Mar 180.00 (AAPL1816O180-OG),9.10,0.0,11.60,12.25,0,419,
18 Mar 180.00 (AAPL1816C180-P),3.25,+0.15,3.15,3.35,204,5940,18 Mar 180.00 (AAPL1816O180-P),11.20,0.0,11.80,12.05,0,419,
18 Mar 180.00 (AAPL1816C180-S),3.20,+0.05,3.15,3.40,170,5940,18 Mar 180.00 (AAPL1816O180-S),12.30,0.0,11.75,12.05,0,419,
18 Mar 180.00 (AAPL1816C180-X),3.24,+0.09,3.15,3.35,187,5940,18 Mar 180.00 (AAPL1816O180-X),12.48,+0.75,11.75,12.05,20,419,
18 Mar 180.00 (AAPL1816C180-Y),3.28,+0.23,3.10,3.35,23,5940,18 Mar 180.00 (AAPL1816O180-Y),9.75,0.0,11.75,12.05,0,419,
18 Mar 185.00 (AAPL1816C185),2.04,-0.02,2.03,2.09,1151,4722,18 Mar 185.00 (AAPL1816O185),15.82,-0.13,15.60,16.05,32,227,
18 Mar 185.00 (AAPL1816C185-3),1.98,+0.01,1.98,2.14,14,4722,18 Mar 185.00 (AAPL1816O185-3),0.0,0.0,15.60,16.05,0,227,
18 Mar 185.00 (AAPL1816C185-4),2.02,-0.01,2.00,2.14,36,4722,18 Mar 185.00 (AAPL1816O185-4),15.95,0.0,15.60,16.05,0,227,
18 Mar 185.00 (AAPL1816C185-8),2.00,-0.07,1.99,2.14,55,4722,18 Mar 185.00 (AAPL1816O185-8),15.98,+3.33,15.35,16.05,11,227,
18 Mar 185.00 (AAPL1816C185-A),2.00,-0.05,1.99,2.14,49,4722,18 Mar 185.00 (AAPL1816O185-A),11.25,0.0,15.60,16.05,0,227,
18 Mar 185.00 (AAPL1816C185-B),2.05,+0.06,1.98,2.14,62,4722,18 Mar 185.00 (AAPL1816O185-B),15.68,0.0,13.65,17.95,0,227,
18 Mar 185.00 (AAPL1816C185-E),2.04,-0.02,1.98,2.14,224,4722,18 Mar 185.00 (AAPL1816O185-E),15.82,+1.64,15.60,16.05,20,227,
18 Mar 185.00 (AAPL1816C185-I),2.04,-0.06,1.99,2.13,133,4722,18 Mar 185.00 (AAPL1816O185-I),16.30,+2.70,15.55,16.05,1,227,
18 Mar 185.00 (AAPL1816C185-J),2.33,0.0,1.98,2.14,0,4722,18 Mar 185.00 (AAPL1816O185-J),0.0,0.0,15.60,17.05,0,227,
18 Mar 185.00 (AAPL1816C185-K),0.0,0.0,0.14,4.20,0,4722,18 Mar 185.00 (AAPL1816O185-K),0.0,0.0,15.60,16.05,0,227,
18 Mar 185.00 (AAPL1816C185-O),2.05,+0.04,2.03,2.09,151,4722,18 Mar 185.00 (AAPL1816O185-O),13.85,0.0,15.55,16.20,0,227,
18 Mar 185.00 (AAPL1816C185-OG),2.01,-0.05,1.98,2.14,13,4722,18 Mar 185.00 (AAPL1816O185-OG),0.0,0.0,13.65,17.95,0,227,
18 Mar 185.00 (AAPL1816C185-P),2.00,-0.25,2.02,2.15,67,4722,18 Mar 185.00 (AAPL1816O185-P),9.95,0.0,15.60,16.05,0,227,
18 Mar 185.00 (AAPL1816C185-S),2.04,+0.04,1.99,2.13,235,4722,18 Mar 185.00 (AAPL1816O185-S),0.0,0.0,15.60,16.05,0,227,
18 Mar 185.00 (AAPL1816C185-X),2.00,-0.05,2.00,2.13,112,4722,18 Mar 185.00 (AAPL1816O185-X),15.69,0.0,15.60,16.05,0,227,
18 Mar 185.00 (AAPL1816C185-Y),2.03,0.0,1.99,2.13,0,4722,18 Mar 185.00 (AAPL1816O185-Y),0.0,0.0,15.30,16.20,0,227,
18 Mar 190.00 (AAPL1816C190),1.28,-0.02,1.25,1.33,675,4947,18 Mar 190.00 (AAPL1816O190),20.41,+1.51,19.85,20.50,162,80,
18 Mar 190.00 (AAPL1816C190-3),1.34,+0.09,0.96,1.33,10,4947,18 Mar 190.00 (AAPL1816O190-3),0.0,0.0,19.30,20.50,0,80,
18 Mar 190.00 (AAPL1816C190-4),1.36,+0.11,1.20,1.33,17,4947,18 Mar 190.00 (AAPL1816O190-4),0.0,0.0,19.55,20.50,0,80,
18 Mar 190.00 (AAPL1816C190-8),1.28,+0.03,1.21,1.35,27,4947,18 Mar 190.00 (AAPL1816O190-8),0.0,0.0,19.25,20.50,0,80,
18 Mar 190.00 (AAPL1816C190-A),1.28,-0.06,1.16,1.33,20,4947,18 Mar 190.00 (AAPL1816O190-A),0.0,0.0,19.25,20.50,0,80,
18 Mar 190.00 (AAPL1816C190-B),1.24,+0.01,0.0,3.40,134,4947,18 Mar 190.00 (AAPL1816O190-B),0.0,0.0,17.90,22.25,0,80,
18 Mar 190.00 (AAPL1816C190-E),1.27,0.0,1.20,1.33,144,4947,18 Mar 190.00 (AAPL1816O190-E),20.41,+5.31,19.55,20.50,160,80,
18 Mar 190.00 (AAPL1816C190-I),1.30,+0.06,1.23,1.34,64,4947,18 Mar 190.00 (AAPL1816O190-I),14.35,0.0,19.80,20.50,0,80,
18 Mar 190.00 (AAPL1816C190-J),1.25,0.0,0.77,1.68,0,4947,18 Mar 190.00 (AAPL1816O190-J),0.0,0.0,18.80,20.50,0,80,
18 Mar 190.00 (AAPL1816C190-K),0.0,0.0,0.0,3.40,0,4947,18 Mar 190.00 (AAPL1816O190-K),0.0,0.0,17.90,20.50,0,80,
18 Mar 190.00 (AAPL1816C190-O),1.28,+0.03,1.24,1.34,87,4947,18 Mar 190.00 (AAPL1816O190-O),18.90,0.0,19.75,20.90,0,80,
18 Mar 190.00 (AAPL1816C190-OG),1.17,-0.23,0.0,3.40,7,4947,18 Mar 190.00 (AAPL1816O190-OG),0.0,0.0,17.90,22.25,0,80,
18 Mar 190.00 (AAPL1816C190-P),1.13,-0.17,1.25,1.33,12,4947,18 Mar 190.00 (AAPL1816O190-P),0.0,0.0,19.85,20.50,0,80,
18 Mar 190.00 (AAPL1816C190-S),1.16,-0.18,0.0,1.34,25,4947,18 Mar 190.00 (AAPL1816O190-S),0.0,0.0,19.80,20.50,0,80,
18 Mar 190.00 (AAPL1816C190-X),1.28,0.0,1.21,1.33,126,4947,18 Mar 190.00 (AAPL1816O190-X),20.65,+2.95,19.80,20.50,2,80,
18 Mar 190.00 (AAPL1816C190-Y),1.38,+0.04,1.19,1.34,2,4947,18 Mar 190.00 (AAPL1816O190-Y),0.0,0.0,19.85,20.50,0,80,
18 Mar 195.00 (AAPL1816C195),0.83,-0.01,0.78,0.85,216,5882,18 Mar 195.00 (AAPL1816O195),17.43,0.0,24.30,25.15,0,1,
18 Mar 195.00 (AAPL1816C195-3),0.82,-0.03,0.48,1.17,54,5882,18 Mar 195.00 (AAPL1816O195-3),0.0,0.0,23.80,25.15,0,1,
18 Mar 195.00 (AAPL1816C195-4),0.87,+0.03,0.73,0.87,7,5882,18 Mar 195.00 (AAPL1816O195-4),0.0,0.0,22.50,25.15,0,1,
18 Mar 195.00 (AAPL1816C195-8),0.79,+0.02,0.63,0.88,15,5882,18 Mar 195.00 (AAPL1816O195-8),0.0,0.0,23.05,26.80,0,1,
18 Mar 195.00 (AAPL1816C195-A),0.87,0.0,0.78,0.87,0,5882,18 Mar 195.00 (AAPL1816O195-A),0.0,0.0,22.85,26.40,0,1,
18 Mar 195.00 (AAPL1816C195-B),0.83,-0.01,0.0,2.94,1,5882,18 Mar 195.00 (AAPL1816O195-B),0.0,0.0,22.50,26.80,0,1,
18 Mar 195.00 (AAPL1816C195-E),0.76,-0.10,0.73,0.91,40,5882,18 Mar 195.00 (AAPL1816O195-E),17.43,0.0,24.05,25.15,0,1,
18 Mar 195.00 (AAPL1816C195-I),0.75,-0.09,0.76,0.86,11,5882,18 Mar 195.00 (AAPL1816O195-I),0.0,0.0,22.50,26.80,0,1,
18 Mar 195.00 (AAPL1816C195-J),1.06,0.0,0.40,1.12,0,5882,18 Mar 195.00 (AAPL1816O195-J),0.0,0.0,23.05,26.80,0,1,
18 Mar 195.00 (AAPL1816C195-K),0.0,0.0,0.0,2.94,0,5882,18 Mar 195.00 (AAPL1816O195-K),0.0,0.0,22.50,26.80,0,1,
18 Mar 195.00 (AAPL1816C195-O),0.78,-0.06,0.78,0.87,74,5882,18 Mar 195.00 (AAPL1816O195-O),0.0,0.0,22.50,26.80,0,1,
18 Mar 195.00 (AAPL1816C195-OG),0.81,0.0,0.0,2.94,0,5882,18 Mar 195.00 (AAPL1816O195-OG),0.0,0.0,22.50,26.80,0,1,
18 Mar 195.00 (AAPL1816C195-P),0.80,-0.02,0.71,0.85,1,5882,18 Mar 195.00 (AAPL1816O195-P),0.0,0.0,24.30,26.75,0,1,
18 Mar 195.00 (AAPL1816C195-S),0.81,+0.01,0.76,0.86,2,5882,18 Mar 195.00 (AAPL1816O195-S),0.0,0.0,22.50,26.80,0,1,
18 Mar 195.00 (AAPL1816C195-X),0.75,-0.09,0.74,0.87,11,5882,18 Mar 195.00 (AAPL1816O195-X),0.0,0.0,23.30,27.00,0,1,
18 Mar 195.00 (AAPL1816C195-Y),1.31,0.0,0.76,0.86,0,5882,18 Mar 195.00 (AAPL1816O195-Y),0.0,0.0,24.05,25.20,0,1,
18 Mar 200.00 (AAPL1816C200),0.51,-0.02,0.53,0.59,158,1618,18 Mar 200.00 (AAPL1816O200),26.76,0.0,29.05,29.95,0,7,
18 Mar 200.00 (AAPL1816C200-3),0.54,+0.01,0.24,0.59,14,1618,18 Mar 200.00 (AAPL1816O200-3),0.0,0.0,28.50,29.95,0,7,
18 Mar 200.00 (AAPL1816C200-4),0.52,-0.04,0.45,0.59,4,1618,18 Mar 200.00 (AAPL1816O200-4),0.0,0.0,28.75,29.95,0,7,
18 Mar 200.00 (AAPL1816C200-8),0.53,+0.04,0.34,0.59,19,1618,18 Mar 200.00 (AAPL1816O200-8),0.0,0.0,27.30,31.55,0,7,
18 Mar 200.00 (AAPL1816C200-A),0.50,-0.07,0.0,0.59,2,1618,18 Mar 200.00 (AAPL1816O200-A),0.0,0.0,27.95,31.15,0,7,
18 Mar 200.00 (AAPL1816C200-B),0.53,0.0,0.0,2.65,30,1618,18 Mar 200.00 (AAPL1816O200-B),0.0,0.0,27.25,31.55,0,7,
18 Mar 200.00 (AAPL1816C200-E),0.52,-0.01,0.45,0.59,31,1618,18 Mar 200.00 (AAPL1816O200-E),26.76,0.0,28.80,29.95,0,7,
18 Mar 200.00 (AAPL1816C200-I),0.53,0.0,0.53,0.59,8,1618,18 Mar 200.00 (AAPL1816O200-I),0.0,0.0,27.25,31.55,0,7,
18 Mar 200.00 (AAPL1816C200-J),0.66,0.0,0.0,0.59,0,1618,18 Mar 200.00 (AAPL1816O200-J),0.0,0.0,27.30,31.55,0,7,
18 Mar 200.00 (AAPL1816C200-K),0.66,0.0,0.0,0.59,0,1618,18 Mar 200.00 (AAPL1816O200-K),0.0,0.0,27.25,31.55,0,7,
18 Mar 200.00 (AAPL1816C200-O),0.52,-0.01,0.49,0.61,29,1618,18 Mar 200.00 (AAPL1816O200-O),0.0,0.0,27.25,31.55,0,7,
18 Mar 200.00 (AAPL1816C200-OG),0.73,0.0,0.0,2.65,0,1618,18 Mar 200.00 (AAPL1816O200-OG),0.0,0.0,27.25,31.55,0,7,
18 Mar 200.00 (AAPL1816C200-P),0.55,-0.07,0.45,0.59,1,1618,18 Mar 200.00 (AAPL1816O200-P),0.0,0.0,29.05,31.50,0,7,
18 Mar 200.00 (AAPL1816C200-S),0.51,-0.04,0.50,0.59,10,1618,18 Mar 200.00 (AAPL1816O200-S),0.0,0.0,27.25,31.55,0,7,
18 Mar 200.00 (AAPL1816C200-X),0.52,0.0,0.44,0.59,5,1618,18 Mar 200.00 (AAPL1816O200-X),0.0,0.0,28.05,30.70,0,7,
18 Mar 200.00 (AAPL1816C200-Y),0.52,-0.10,0.46,0.63,5,1618,18 Mar 200.00 (AAPL1816O200-Y),0.0,0.0,28.80,29.95,0,7,
18 Mar 205.00 (AAPL1816C205),0.39,-0.01,0.34,0.41,2,98,18 Mar 205.00 (AAPL1816O205),0.0,0.0,33.75,34.90,0,0,
18 Mar 205.00 (AAPL1816C205-3),0.37,0.0,0.16,0.41,0,98,18 Mar 205.00 (AAPL1816O205-3),0.0,0.0,32.10,36.40,0,0,
18 Mar 205.00 (AAPL1816C205-4),0.0,0.0,0.28,0.41,0,98,18 Mar 205.00 (AAPL1816O205-4),0.0,0.0,33.65,36.40,0,0,
18 Mar 205.00 (AAPL1816C205-8),0.41,0.0,0.33,0.41,0,98,18 Mar 205.00 (AAPL1816O205-8),0.0,0.0,32.65,36.40,0,0,
18 Mar 205.00 (AAPL1816C205-A),0.45,0.0,0.28,0.41,0,98,18 Mar 205.00 (AAPL1816O205-A),0.0,0.0,32.80,36.00,0,0,
18 Mar 205.00 (AAPL1816C205-B),0.53,0.0,0.0,2.50,0,98,18 Mar 205.00 (AAPL1816O205-B),0.0,0.0,32.10,36.40,0,0,
18 Mar 205.00 (AAPL1816C205-E),0.50,0.0,0.28,0.41,0,98,18 Mar 205.00 (AAPL1816O205-E),0.0,0.0,33.65,34.90,0,0,
18 Mar 205.00 (AAPL1816C205-I),0.39,-0.19,0.31,0.43,2,98,18 Mar 205.00 (AAPL1816O205-I),0.0,0.0,33.75,36.40,0,0,
18 Mar 205.00 (AAPL1816C205-J),0.0,0.0,0.0,0.41,0,98,18 Mar 205.00 (AAPL1816O205-J),0.0,0.0,32.75,35.90,0,0,
18 Mar 205.00 (AAPL1816C205-K),0.0,0.0,0.0,0.41,0,98,18 Mar 205.00 (AAPL1816O205-K),0.0,0.0,32.10,36.40,0,0,
18 Mar 205.00 (AAPL1816C205-O),0.55,0.0,0.32,0.45,0,98,18 Mar 205.00 (AAPL1816O205-O),0.0,0.0,32.85,36.40,0,0,
18 Mar 205.00 (AAPL1816C205-OG),0.0,0.0,0.0,2.50,0,98,18 Mar 205.00 (AAPL1816O205-OG),0.0,0.0,32.10,36.40,0,0,
18 Mar 205.00 (AAPL1816C205-P),0.0,0.0,0.34,0.41,0,98,18 Mar 205.00 (AAPL1816O205-P),0.0,0.0,33.75,36.30,0,0,
18 Mar 205.00 (AAPL1816C205-S),0.0,0.0,0.31,0.41,0,98,18 Mar 205.00 (AAPL1816O205-S),0.0,0.0,33.75,36.40,0,0,
18 Mar 205.00 (AAPL1816C205-X),0.40,0.0,0.31,0.41,0,98,18 Mar 205.00 (AAPL1816O205-X),0.0,0.0,32.85,35.95,0,0,
18 Mar 205.00 (AAPL1816C205-Y),0.0,0.0,0.31,0.43,0,98,18 Mar 205.00 (AAPL1816O205-Y),0.0,0.0,33.75,34.90,0,0,
